Date,Price,Open,High,Low,Vol.,Change %
8-Apr-15,17902.51,17877.62,17976.2,17822.23,76.82M,0.15%
7-Apr-15,17875.42,17884.32,17983.12,17871.21,72.15M,-0.03%
6-Apr-15,17880.85,17755.5,17941.79,17646.8,100.85M,0.66%
2-Apr-15,17763.24,17699.52,17815.03,17673.49,87.37M,0.37%
1-Apr-15,17698.18,17778.52,17778.52,17585.01,103.36M,-0.44%
31-Mar-15,17776.12,17965.37,17965.37,17773.02,119.47M,-1.11%
30-Mar-15,17976.31,17727.48,18008.64,17727.48,104.04M,1.49%
27-Mar-15,17712.66,17673.63,17729.14,17630.49,103.22M,0.19%
26-Mar-15,17678.23,17716.27,17759.51,17579.27,117.74M,-0.23%
25-Mar-15,17718.54,18012.61,18041.97,17718.54,106.59M,-1.62%
24-Mar-15,18011.14,18110.87,18149.24,18010.44,87.19M,-0.58%
23-Mar-15,18116.04,18136.73,18205.93,18116.04,98.03M,-0.06%
20-Mar-15,18127.65,17961.13,18197.29,17961.13,334.25M,0.94%
19-Mar-15,17959.03,18072.58,18072.99,17934.24,107.82M,-0.65%
18-Mar-15,18076.19,17846.8,18097.12,17697.52,130.95M,1.27%
17-Mar-15,17849.08,17972.22,17972.22,17785.79,82.56M,-0.71%
16-Mar-15,17977.42,17751.24,17988.5,17751.24,101.76M,1.29%
13-Mar-15,17749.31,17889.05,17889.05,17629.89,113.63M,-0.82%
12-Mar-15,17895.22,17626.84,17900.1,17620.49,111.55M,1.47%
11-Mar-15,17635.39,17662.94,17731.78,17627,102.12M,-0.16%
10-Mar-15,17662.94,17989.56,17989.56,17662.94,120.45M,-1.85%
9-Mar-15,17995.72,17856.56,18031.04,17856.56,85.82M,0.78%
6-Mar-15,17856.78,18135.72,18135.72,17825.15,113.35M,-1.54%
5-Mar-15,18135.72,18096.9,18160.35,18087.65,75.84M,0.21%
4-Mar-15,18096.9,18203.37,18203.37,18029.5,80.90M,-0.58%
3-Mar-15,18203.37,18281.95,18281.95,18136.88,83.83M,-0.47%
2-Mar-15,18288.63,18134.05,18288.63,18122.59,89.79M,0.86%
27-Feb-15,18132.7,18213.26,18213.26,18132.38,101.11M,-0.45%
26-Feb-15,18214.42,18224.41,18239.43,18157.07,81.50M,-0.06%
25-Feb-15,18224.57,18208.67,18244.38,18182.76,80.48M,0.08%
24-Feb-15,18209.19,18112.57,18231.09,18098.73,79.31M,0.51%
23-Feb-15,18116.84,18140.76,18141.21,18054.84,83.67M,-0.13%
20-Feb-15,18140.44,17985.77,18144.29,17878.37,111.39M,0.86%
19-Feb-15,17985.77,18028.67,18028.67,17924.6,79.13M,-0.24%
18-Feb-15,18029.85,18045.72,18048.7,17982.2,75.09M,-0.10%
17-Feb-15,18047.58,18019.8,18052.01,17951.41,98.76M,0.16%
13-Feb-15,18019.35,17968.65,18037.41,17961.76,85.23M,0.26%
12-Feb-15,17972.38,17862.14,17975.65,17862.14,117.16M,0.62%
11-Feb-15,17862.14,17867.86,17897.21,17759.65,89.89M,-0.04%
10-Feb-15,17868.76,17736.15,17890.34,17729.24,89.93M,0.79%
9-Feb-15,17729.21,17821.49,17821.49,17685.32,81.59M,-0.53%
6-Feb-15,17824.29,17881.54,17951.09,17764.4,93.61M,-0.34%
5-Feb-15,17884.88,17677.26,17889.58,17677.26,79.89M,1.20%
4-Feb-15,17673.02,17664.99,17782.22,17603.21,102.56M,0.04%
3-Feb-15,17666.4,17369.97,17670.76,17369.97,112.86M,1.76%
2-Feb-15,17361.04,17169.99,17367.68,17037.76,108.09M,1.14%
30-Jan-15,17164.95,17416.85,17419.9,17156.82,168.56M,-1.45%
29-Jan-15,17416.85,17195.29,17433.13,17136.3,111.69M,1.31%
28-Jan-15,17191.37,17402.91,17484.41,17189,115.98M,-1.13%
27-Jan-15,17387.21,17638.53,17638.53,17288.31,135.94M,-1.65%
26-Jan-15,17678.7,17668.11,17696.36,17567.6,87.22M,0.03%
23-Jan-15,17672.6,17812.5,17812.5,17667.53,97.11M,-0.79%
22-Jan-15,17813.98,17557.29,17840.89,17482.54,111.98M,1.48%
21-Jan-15,17554.28,17509.96,17599.58,17396.04,95.53M,0.22%
20-Jan-15,17515.23,17516.96,17588.7,17346.73,119.60M,0.02%
16-Jan-15,17511.57,17320,17528.37,17243.55,140.48M,1.10%
15-Jan-15,17320.71,17436.3,17517.41,17298.04,94.52M,-0.61%
14-Jan-15,17427.09,17609.06,17609.06,17264.9,109.18M,-1.06%
13-Jan-15,17613.68,17645.02,17923.01,17498.23,99.36M,-0.15%
12-Jan-15,17640.84,17742.05,17793.88,17571.58,92.50M,-0.54%
9-Jan-15,17737.37,17911.02,17915.32,17686.09,93.39M,-0.95%
8-Jan-15,17907.87,17591.97,17916.04,17591.97,114.89M,1.84%
7-Jan-15,17584.52,17374.78,17597.08,17374.78,91.03M,1.23%
6-Jan-15,17371.64,17504.18,17581.05,17262.37,101.87M,-0.74%
5-Jan-15,17501.65,17821.3,17821.3,17475.93,116.16M,-1.86%
2-Jan-15,17832.99,17823.07,17951.78,17731.3,76.27M,0.06%
31-Dec-14,17823.07,17987.66,18043.22,17820.88,82.84M,-0.89%
30-Dec-14,17983.07,18035.02,18035.02,17959.7,47.49M,-0.31%
29-Dec-14,18038.23,18046.58,18073.04,18021.57,53.87M,-0.09%
26-Dec-14,18053.71,18038.3,18103.45,18038.3,52.57M,0.13%
24-Dec-14,18030.21,18035.73,18086.24,18027.78,42.87M,0.03%
23-Dec-14,18024.17,17971.51,18069.22,17970.16,82.89M,0.36%
22-Dec-14,17959.44,17812.25,17962.78,17812.25,98.47M,0.87%
19-Dec-14,17804.8,17778.02,17874.03,17746.55,343.69M,0.15%
18-Dec-14,17778.15,17367.85,17778.4,17367.85,123.98M,2.43%
17-Dec-14,17356.87,17069.16,17389.3,17069.16,118.22M,1.69%
16-Dec-14,17068.87,17173.07,17427.44,17067.59,116.65M,-0.65%
15-Dec-14,17180.84,17285.74,17403.54,17115.28,114.05M,-0.58%
12-Dec-14,17280.83,17590.05,17590.05,17280.83,121.95M,-1.79%
11-Dec-14,17596.34,17534.3,17758.51,17534.3,90.10M,0.36%
10-Dec-14,17533.15,17797.99,17797.99,17508.1,115.10M,-1.51%
9-Dec-14,17801.2,17847.37,17847.37,17629.57,100.40M,-0.29%
8-Dec-14,17852.48,17954.94,17960.56,17804.28,88.68M,-0.59%
5-Dec-14,17958.79,17903.05,17991.19,17903.05,79.11M,0.33%
4-Dec-14,17900.1,17910.02,17937.96,17814.81,76.27M,-0.07%
3-Dec-14,17912.62,17880.9,17924.15,17855.59,99.40M,0.18%
2-Dec-14,17879.55,17778.85,17897.05,17778.85,81.97M,0.58%
1-Dec-14,17776.8,17827.27,17827.27,17726.55,86.39M,-0.29%
28-Nov-14,17828.24,17830.55,17893.42,17807.78,80.47M,0.00%
26-Nov-14,17827.75,17812.25,17833.76,17791.16,67.45M,0.07%
25-Nov-14,17814.94,17819.05,17854.73,17790.89,88.19M,-0.02%
24-Nov-14,17817.9,17812.63,17855.27,17793.19,85.51M,0.04%
21-Nov-14,17810.06,17721.02,17894.83,17721.02,140.94M,0.51%
20-Nov-14,17719,17677.32,17720.44,17603.89,77.74M,0.19%
19-Nov-14,17685.73,17685.51,17712.26,17624.5,73.78M,-0.01%
18-Nov-14,17687.82,17643.09,17735.71,17642.03,87.42M,0.23%
17-Nov-14,17647.75,17631.85,17675.07,17606.81,70.33M,0.07%
14-Nov-14,17634.74,17653.11,17664.15,17613.2,72.85M,-0.10%
13-Nov-14,17652.79,17618.69,17705.48,17583.88,80.54M,0.23%
12-Nov-14,17612.2,17604.75,17626.71,17536.17,75.98M,-0.02%
11-Nov-14,17614.9,17615.64,17638.21,17584.94,52.88M,0.01%
10-Nov-14,17613.74,17568.98,17621.87,17547.51,71.43M,0.23%
7-Nov-14,17573.93,17558.58,17575.33,17493.37,82.86M,0.11%
6-Nov-14,17554.47,17491.66,17560.31,17440.35,70.67M,0.40%
5-Nov-14,17484.53,17385.76,17486.59,17385.76,76.04M,0.58%
4-Nov-14,17383.84,17368.81,17397.23,17278.36,81.39M,0.10%
3-Nov-14,17366.24,17390.9,17410.65,17339.85,80.03M,-0.14%
31-Oct-14,17390.52,17208.78,17395.54,17208.78,121.61M,1.13%
30-Oct-14,17195.42,16968.14,17223.96,16920.76,80.18M,1.30%
29-Oct-14,16974.31,17005.07,17065.5,16895.38,76.45M,-0.18%
28-Oct-14,17005.75,16825.19,17006.45,16825.19,83.87M,1.12%
27-Oct-14,16817.94,16796.1,16836.98,16729.83,72.58M,0.07%
24-Oct-14,16805.41,16677.04,16811.71,16649.72,90.40M,0.76%
23-Oct-14,16677.9,16468.07,16767.52,16468.07,99.42M,1.32%
22-Oct-14,16461.32,16615.26,16653.89,16459.85,92.05M,-0.92%
21-Oct-14,16614.81,16406.03,16620.78,16405.77,105.11M,1.31%
20-Oct-14,16399.67,16373.15,16401.63,16260.54,94.32M,0.12%
17-Oct-14,16380.41,16118.39,16427.38,16118.39,137.91M,1.63%
16-Oct-14,16117.24,16137.14,16211.12,15935.22,131.67M,-0.15%
15-Oct-14,16141.74,16313.3,16313.3,15855.12,160.38M,-1.06%
14-Oct-14,16315.19,16321.9,16463.67,16273.64,110.41M,-0.04%
13-Oct-14,16321.07,16535.43,16602.41,16310.47,107.83M,-1.35%
10-Oct-14,16544.1,16654.88,16757.6,16543.91,136.37M,-0.69%
9-Oct-14,16659.25,16989.37,16989.37,16649.04,93.21M,-1.97%
8-Oct-14,16994.22,16718.65,17006.91,16663.26,106.93M,1.64%
7-Oct-14,16719.39,16988.25,16988.25,16715.79,79.42M,-1.60%
6-Oct-14,16991.91,17010.34,17099.39,16930.38,65.54M,-0.10%
3-Oct-14,17009.69,16802.2,17027.84,16802.2,87.94M,1.24%
2-Oct-14,16801.05,16808.27,16857.25,16674.04,75.49M,-0.02%
1-Oct-14,16804.71,17040.46,17041.16,16776.13,104.24M,-1.40%
30-Sep-14,17042.9,17070.45,17145.1,17017.11,102.29M,-0.17%
29-Sep-14,17071.22,17107.69,17107.69,16934.43,70.22M,-0.25%
26-Sep-14,17113.15,16948.62,17148.15,16948.11,74.67M,0.99%
25-Sep-14,16945.8,17204.86,17204.86,16945.8,93.52M,-1.54%
24-Sep-14,17210.06,17056.64,17226.6,17033.93,80.53M,0.90%
23-Sep-14,17055.87,17165.91,17171.88,17055.87,77.09M,-0.68%
22-Sep-14,17172.68,17271.71,17277.88,17159.36,74.30M,-0.62%
19-Sep-14,17279.74,17267.21,17350.64,17257.46,349.62M,0.08%
18-Sep-14,17265.99,17163.73,17275.37,17163.73,85.30M,0.64%
17-Sep-14,17156.85,17131.01,17221.11,17089.01,87.81M,0.15%
16-Sep-14,17131.97,17027.16,17167.05,16985.55,73.20M,0.59%
15-Sep-14,17031.14,16988.76,17051.85,16951.38,71.74M,0.26%
12-Sep-14,16987.51,17044.05,17044.05,16937.67,82.83M,-0.36%
11-Sep-14,17049,17057.41,17057.41,16983.88,63.65M,-0.12%
10-Sep-14,17068.71,17016.05,17080.27,16974.57,76.78M,0.32%
9-Sep-14,17013.87,17110.39,17111.55,16993.29,69.03M,-0.57%
8-Sep-14,17111.42,17131.71,17137.88,17079.17,65.64M,-0.15%
5-Sep-14,17137.36,17065.89,17137.36,17009.62,76.63M,0.40%
4-Sep-14,17069.58,17083.61,17161.55,17030.12,68.12M,-0.05%
3-Sep-14,17078.28,17067.24,17151.89,17060.21,62.77M,0.06%
2-Sep-14,17067.56,17097.42,17113.51,17009.07,64.82M,-0.18%
29-Aug-14,17098.45,17083.42,17110.42,17035.38,81.50M,0.11%
28-Aug-14,17079.57,17119.06,17119.06,17018.33,51.86M,-0.25%
27-Aug-14,17122.01,17111.03,17134.6,17090.61,61.69M,0.09%
26-Aug-14,17106.7,17079.57,17153.8,17079.57,50.71M,0.17%
25-Aug-14,17076.87,17011.81,17124.74,17011.81,57.40M,0.44%
22-Aug-14,17001.22,17038.27,17064.28,16984.52,64.33M,-0.22%
21-Aug-14,17039.49,16983.88,17074.59,16983.88,65.16M,0.36%
20-Aug-14,16979.13,16910.03,16994.89,16896.55,61.96M,0.35%
19-Aug-14,16919.59,16839.06,16929.13,16839.06,67.22M,0.48%
18-Aug-14,16838.74,16664.45,16840.28,16664.45,75.67M,1.06%
15-Aug-14,16662.91,16717.01,16775.27,16575.42,109.18M,-0.30%
14-Aug-14,16713.58,16657.32,16714.22,16651.67,62.37M,0.37%
13-Aug-14,16651.8,16567.54,16670.29,16567.54,66.02M,0.55%
12-Aug-14,16560.54,16565.55,16589.31,16518.06,62.77M,-0.06%
11-Aug-14,16569.98,16557.27,16627.99,16557.27,65.56M,0.10%
8-Aug-14,16553.93,16369.68,16556.59,16364.22,82.42M,1.13%
7-Aug-14,16368.27,16448.29,16504.35,16333.78,80.43M,-0.46%
6-Aug-14,16443.34,16425.1,16490.7,16372.32,78.60M,0.08%
5-Aug-14,16429.47,16559.97,16559.97,16369.55,76.63M,-0.84%
4-Aug-14,16569.28,16493.72,16596.22,16447.2,76.26M,0.46%
1-Aug-14,16493.37,16561.7,16584.75,16437.07,84.86M,-0.42%
31-Jul-14,16563.3,16869.63,16869.63,16563.3,101.67M,-1.88%
30-Jul-14,16880.36,16920.11,16983.94,16817.16,77.75M,-0.19%
29-Jul-14,16912.11,16984.33,17056.46,16912.11,75.98M,-0.42%
28-Jul-14,16982.59,16956.91,17001.38,16877.72,66.19M,0.13%
25-Jul-14,16960.57,17079.5,17082.33,16915.65,67.29M,-0.72%
24-Jul-14,17083.8,17092.02,17119.83,17061.07,66.39M,-0.02%
23-Jul-14,17086.63,17117.01,17121.05,17058.05,73.44M,-0.16%
22-Jul-14,17113.54,17054.97,17133.43,17040.13,77.96M,0.36%
21-Jul-14,17051.73,17095.11,17095.11,16974.34,67.59M,-0.28%
18-Jul-14,17100.18,16978.16,17113.51,16977.52,112.53M,0.73%
17-Jul-14,16976.81,17133.45,17151.56,16966.19,99.24M,-0.94%
16-Jul-14,17138.2,17061.91,17139.35,17061.91,111.50M,0.45%
15-Jul-14,17060.68,17055.03,17120.34,17006.39,101.73M,0.03%
14-Jul-14,17055.42,16950.93,17088.43,16950.93,60.57M,0.66%
11-Jul-14,16943.81,16918.31,16949.46,16860.3,60.60M,0.17%
10-Jul-14,16915.07,16980.35,16980.35,16805.38,67.51M,-0.42%
9-Jul-14,16985.61,16916.83,16998.95,16913.81,67.12M,0.47%
8-Jul-14,16906.62,17022.09,17022.09,16874.79,75.25M,-0.69%
7-Jul-14,17024.21,17063.83,17063.83,16992.45,61.48M,-0.26%
3-Jul-14,17068.26,16979,17074.65,16979,66.80M,0.54%
2-Jul-14,16976.24,16949.71,16986.63,16949.71,57.84M,0.12%
1-Jul-14,16956.07,16828.53,16998.7,16828.53,74.05M,0.77%
30-Jun-14,16826.6,16852.49,16871.27,16801.94,90.36M,-0.15%
27-Jun-14,16851.84,16846.9,16862.73,16773.84,137.69M,0.03%
26-Jun-14,16846.13,16866.81,16872.52,16746.09,63.65M,-0.13%
25-Jun-14,16867.51,16817.68,16883.54,16799.41,73.92M,0.29%
24-Jun-14,16818.13,16934.62,16969.7,16805.23,80.22M,-0.70%
23-Jun-14,16937.26,16946.5,16954.27,16896.09,63.64M,-0.06%
20-Jun-14,16947.08,16920.62,16978.02,16920.62,247.35M,0.15%
19-Jun-14,16921.46,16909.9,16923.43,16858.88,80.22M,0.09%
18-Jun-14,16906.62,16806.12,16911.41,16755.29,73.72M,0.58%
17-Jun-14,16808.49,16779.21,16823.55,16732.91,63.53M,0.16%
16-Jun-14,16781.01,16765.56,16802.14,16722.86,77.90M,0.03%
13-Jun-14,16775.74,16734.64,16787.89,16718.6,95.22M,0.25%
12-Jun-14,16734.19,16840.48,16841.57,16703.73,72.56M,-0.65%
11-Jun-14,16843.88,16943.16,16943.16,16821.85,61.86M,-0.60%
10-Jun-14,16945.92,16940.4,16946.34,16897.44,64.56M,0.02%
9-Jun-14,16943.1,16926.08,16970.17,16912.92,67.13M,0.11%
6-Jun-14,16924.28,16839.64,16924.28,16839.64,80.53M,0.52%
5-Jun-14,16836.11,16739.14,16845.81,16709.95,70.46M,0.59%
4-Jun-14,16737.53,16720,16742.91,16673.65,65.57M,0.09%
3-Jun-14,16722.34,16736.7,16736.7,16690.01,67.83M,-0.13%
2-Jun-14,16743.63,16716.85,16756.64,16682.07,57.56M,0.16%
30-May-14,16717.17,16697.33,16721.22,16648.85,105.19M,0.11%
29-May-14,16698.74,16637.74,16698.74,16620.43,55.50M,0.39%
28-May-14,16633.18,16674.98,16674.98,16620.22,62.48M,-0.25%
27-May-14,16675.5,16607.42,16688.69,16607.42,80.87M,0.42%
23-May-14,16606.27,16544.49,16613.07,16544.49,61.34M,0.38%
22-May-14,16543.08,16532.74,16565.39,16489.61,59.25M,0.06%
21-May-14,16533.06,16376.17,16544.6,16376.17,76.73M,0.97%
20-May-14,16374.31,16511.22,16511.22,16341.3,75.15M,-0.83%
19-May-14,16511.86,16490.35,16526.26,16442.12,82.18M,0.12%
16-May-14,16491.31,16447.32,16498.99,16414.32,119.33M,0.27%
15-May-14,16446.81,16613.52,16622.9,16397.46,106.62M,-1.01%
14-May-14,16613.97,16716.08,16717.56,16595,71.97M,-0.61%
13-May-14,16715.44,16695.92,16735.51,16695.92,71.34M,0.12%
12-May-14,16695.47,16584.82,16704.84,16584.82,71.55M,0.68%
9-May-14,16583.34,16551.23,16588.77,16498.71,75.02M,0.20%
8-May-14,16550.97,16518.16,16622.95,16502.01,75.62M,0.20%
7-May-14,16518.54,16401.66,16522.94,16357.35,93.87M,0.72%
6-May-14,16401.02,16529.85,16529.85,16399.99,74.34M,-0.78%
5-May-14,16530.55,16509.75,16547.92,16377.09,70.33M,0.11%
2-May-14,16512.89,16562.34,16620.06,16488.31,78.91M,-0.28%
1-May-14,16558.87,16580.26,16604.79,16525.25,75.63M,-0.13%
30-Apr-14,16580.84,16534.86,16592.28,16510.87,92.97M,0.27%
29-Apr-14,16535.37,16451.18,16559.39,16451.18,71.24M,0.53%
28-Apr-14,16448.74,16363.2,16500.37,16312.66,105.51M,0.53%
25-Apr-14,16361.46,16503.26,16503.26,16333.78,90.63M,-0.85%
24-Apr-14,16501.65,16503.39,16541.26,16452.3,80.34M,0.00%
23-Apr-14,16501.65,16513.73,16525.99,16477.28,76.83M,-0.08%
22-Apr-14,16514.37,16449.38,16565.71,16449.38,84.83M,0.40%
21-Apr-14,16449.25,16408.92,16459.78,16402.08,79.51M,0.25%
17-Apr-14,16408.54,16424.14,16460.49,16368.14,136.20M,-0.10%
16-Apr-14,16424.85,16266.23,16424.85,16266.23,94.65M,1.00%
15-Apr-14,16262.56,16173.49,16272.95,16063.2,97.85M,0.55%
14-Apr-14,16173.24,16028.29,16184.76,16028.29,90.02M,0.91%
11-Apr-14,16026.75,16168.87,16168.87,16015.32,119.55M,-0.89%
10-Apr-14,16170.22,16437.24,16456.12,16153.34,112.55M,-1.62%
9-Apr-14,16437.18,16256.37,16438.82,16256.37,91.55M,1.11%
8-Apr-14,16256.14,16245.16,16296.86,16180.28,98.51M,0.06%
7-Apr-14,16245.87,16414.15,16421.38,16244.01,116.54M,-1.02%
4-Apr-14,16412.71,16576.02,16631.63,16392.77,104.35M,-0.96%
3-Apr-14,16572.55,16572.36,16604.15,16527.6,77.22M,0.00%
2-Apr-14,16573,16532.8,16588.19,16506.6,78.12M,0.24%
1-Apr-14,16532.61,16458.05,16565.73,16457.6,88.01M,0.46%
31-Mar-14,16457.66,16324.22,16480.85,16324.22,104.51M,0.82%
28-Mar-14,16323.06,16267.77,16414.86,16267.77,86.37M,0.36%
27-Mar-14,16264.23,16268.67,16300.94,16191.79,93.65M,-0.03%
26-Mar-14,16268.99,16370.71,16466.04,16268.99,92.77M,-0.60%
25-Mar-14,16367.88,16279.2,16407.18,16279.2,89.11M,0.56%
24-Mar-14,16276.69,16303.28,16380.51,16215.56,110.62M,-0.16%
21-Mar-14,16302.77,16332.69,16456.45,16290.79,353.67M,-0.17%
20-Mar-14,16331.05,16221.98,16353.98,16160.33,91.53M,0.67%
19-Mar-14,16222.17,16335.71,16363.32,16126.29,90.11M,-0.70%
18-Mar-14,16336.19,16245.93,16369.94,16245.93,79.15M,0.55%
17-Mar-14,16247.22,16066.37,16270.34,16066.37,88.93M,1.13%
14-Mar-14,16065.67,16106.32,16165.05,16046.99,85.66M,-0.27%
13-Mar-14,16108.89,16341.55,16405.07,16084.1,86.17M,-1.41%
12-Mar-14,16340.08,16350.67,16364.74,16260.03,77.90M,-0.07%
11-Mar-14,16351.25,16419.39,16460.33,16325.17,78.15M,-0.41%
10-Mar-14,16418.68,16453.1,16453.1,16334.2,68.21M,-0.21%
7-Mar-14,16452.72,16424.53,16505.7,16398.86,80.69M,0.19%
6-Mar-14,16421.89,16360.56,16450.17,16360.56,75.90M,0.38%
5-Mar-14,16360.18,16395.88,16406.55,16343.96,73.98M,-0.22%
4-Mar-14,16395.88,16169.32,16419.49,16169.32,96.12M,1.41%
3-Mar-14,16168.03,16321.71,16321.71,16071.25,92.76M,-0.94%
28-Feb-14,16321.71,16273.23,16398.95,16226.09,122.11M,0.30%
27-Feb-14,16272.65,16197.7,16276.28,16159.81,97.64M,0.46%
26-Feb-14,16198.41,16180.36,16252.35,16155.86,93.98M,0.12%
25-Feb-14,16179.66,16207.34,16254.26,16147.25,99.47M,-0.17%
24-Feb-14,16207.14,16102.27,16300.04,16102.27,244.58M,0.64%
21-Feb-14,16103.3,16135.92,16191.92,16093.8,126.58M,-0.19%
20-Feb-14,16133.23,16044.15,16161.64,16006.59,77.72M,0.58%
19-Feb-14,16040.56,16126.23,16225.72,16031.66,80.56M,-0.56%
18-Feb-14,16130.4,16153.97,16167.33,16107.04,91.25M,-0.15%
14-Feb-14,16154.39,16018.08,16175.55,15985.39,84.06M,0.79%
13-Feb-14,16027.59,15946.99,16039.37,15863.25,99.47M,0.40%
12-Feb-14,15963.94,15993.04,16036.56,15928.75,77.31M,-0.19%
11-Feb-14,15994.77,15804.17,16027.19,15803.4,95.93M,1.22%
10-Feb-14,15801.79,15793.63,15801.79,15733.69,84.11M,0.05%
7-Feb-14,15794.08,15630.64,15798.51,15625.53,105.78M,1.06%
6-Feb-14,15628.53,15443.83,15632.09,15443,106.98M,1.22%
5-Feb-14,15440.23,15443,15478.21,15340.69,105.13M,-0.03%
4-Feb-14,15445.24,15372.93,15481.85,15356.62,124.11M,0.47%
3-Feb-14,15372.8,15697.69,15708.54,15356.17,151.05M,-2.08%
31-Jan-14,15698.85,15847.19,15847.19,15617.55,137.09M,-0.94%
30-Jan-14,15848.61,15743.03,15907.53,15733.27,92.10M,0.70%
29-Jan-14,15738.79,15927.08,15927.08,15708.98,109.59M,-1.19%
28-Jan-14,15928.56,15840.84,15945.89,15840.84,89.11M,0.57%
27-Jan-14,15837.88,15879.05,15942.77,15783.55,127.54M,-0.26%
24-Jan-14,15879.11,16203.29,16203.29,15879.11,141.45M,-1.96%
23-Jan-14,16197.35,16371.99,16372.96,16140.58,100.54M,-1.07%
22-Jan-14,16373.34,16420.48,16453.49,16332.98,87.57M,-0.25%
21-Jan-14,16414.44,16459.27,16520.6,16316.25,111.57M,-0.27%
17-Jan-14,16458.56,16408.02,16495.26,16378.8,184.97M,0.25%
16-Jan-14,16417.01,16477.7,16477.7,16375.56,87.37M,-0.39%
15-Jan-14,16481.94,16378.03,16505.28,16376.78,101.13M,0.66%
14-Jan-14,16373.86,16261.99,16373.92,16260.83,98.61M,0.71%
13-Jan-14,16257.94,16434.03,16453.13,16240.6,111.68M,-1.09%
10-Jan-14,16437.05,16453.62,16487.65,16379.02,85.19M,-0.05%
9-Jan-14,16444.76,16471.41,16525.35,16378.61,83.99M,-0.11%
8-Jan-14,16462.74,16527.66,16528.88,16416.69,103.26M,-0.41%
7-Jan-14,16530.94,16429.02,16562.32,16429.02,81.27M,0.64%
6-Jan-14,16425.1,16474.04,16532.99,16405.52,89.38M,-0.27%
3-Jan-14,16469.99,16456.89,16518.74,16439.3,72.77M,0.17%
2-Jan-14,16441.35,16572.17,16573.07,16416.49,80.96M,-0.82%
31-Dec-13,16576.66,16512.38,16588.25,16511.48,78.76M,0.44%
30-Dec-13,16504.29,16484.51,16504.35,16476.87,54.22M,0.16%
27-Dec-13,16478.41,16486.37,16529.01,16461.23,47.23M,-0.01%
26-Dec-13,16479.88,16370.97,16483,16370.97,50.16M,0.75%
24-Dec-13,16357.55,16295.7,16360.6,16295.7,33.64M,0.39%
23-Dec-13,16294.61,16225.25,16318.11,16225.25,78.93M,0.45%
20-Dec-13,16221.14,16178.57,16287.84,16178.57,285.19M,0.26%
19-Dec-13,16179.08,16162.51,16194.72,16121.54,94.98M,0.07%
18-Dec-13,16167.97,15876.57,16173.04,15808.92,129.62M,1.84%
17-Dec-13,15875.26,15884.06,15917.96,15836.45,101.49M,-0.06%
16-Dec-13,15884.57,15759.6,15930.31,15759.6,101.47M,0.82%
13-Dec-13,15755.36,15745.66,15792.8,15717.92,83.18M,0.10%
12-Dec-13,15739.43,15844.82,15845.11,15703.79,105.87M,-0.66%
11-Dec-13,15843.53,15970.75,15997.22,15827.7,107.17M,-0.81%
10-Dec-13,15973.13,16024.12,16029.06,15969.53,79.42M,-0.33%
9-Dec-13,16025.53,16019.49,16058.4,16015.29,91.81M,0.03%
6-Dec-13,16020.2,15825.55,16022.35,15825.55,98.26M,1.26%
5-Dec-13,15821.51,15886.5,15896.19,15809.37,128.08M,-0.43%
4-Dec-13,15889.77,15910.51,15960.36,15791.29,111.18M,-0.16%
3-Dec-13,15914.62,16004.72,16004.72,15859.68,103.91M,-0.59%
2-Dec-13,16008.77,16087.12,16098,15986.23,92.59M,-0.48%
29-Nov-13,16086.41,16105.16,16174.51,16074.14,69.19M,-0.07%
27-Nov-13,16097.33,16073.37,16107.99,16057.34,65.73M,0.15%
26-Nov-13,16072.8,16070.93,16120.25,16070.93,107.45M,0.00%
25-Nov-13,16072.54,16072.09,16109.63,16055.46,94.04M,0.05%
22-Nov-13,16064.77,16008.71,16068.78,15976.27,81.00M,0.34%
21-Nov-13,16009.99,15908.07,16016.04,15908.07,79.00M,0.69%
20-Nov-13,15900.82,15971.2,16016.85,15865.37,84.35M,-0.41%
19-Nov-13,15967.03,15974.06,16025.85,15943.78,84.57M,-0.06%
18-Nov-13,15976.02,15962.72,16030.28,15942.17,94.86M,0.09%
15-Nov-13,15961.7,15876.16,15962.98,15875.9,126.46M,0.54%
14-Nov-13,15876.22,15806.22,15884.99,15798.74,123.86M,0.35%
13-Nov-13,15821.63,15739.5,15822.98,15672,92.45M,0.45%
12-Nov-13,15750.67,15773.15,15793.38,15708.29,79.26M,-0.21%
11-Nov-13,15783.1,15759.28,15791.45,15737.22,58.86M,0.14%
8-Nov-13,15761.78,15591.54,15764.29,15579.35,102.00M,1.08%
7-Nov-13,15593.98,15751.31,15797.68,15586.33,103.86M,-0.97%
6-Nov-13,15746.88,15628.72,15750.29,15628.72,109.20M,0.82%
5-Nov-13,15618.22,15631.22,15651.89,15522.18,91.89M,-0.13%
4-Nov-13,15639.12,15621.2,15658.9,15588.48,71.20M,0.15%
1-Nov-13,15615.55,15558.01,15649.4,15543.25,101.83M,0.45%
31-Oct-13,15545.75,15619.92,15651.86,15544.69,114.05M,-0.47%
30-Oct-13,15618.76,15680.74,15721,15574.52,79.17M,-0.39%
29-Oct-13,15680.35,15572.21,15683.08,15572.21,86.60M,0.72%
28-Oct-13,15568.93,15569.19,15599.09,15533.48,92.76M,-0.01%
25-Oct-13,15570.28,15523.72,15570.6,15512.96,109.90M,0.39%
24-Oct-13,15509.21,15414.87,15528.63,15414.13,89.24M,0.62%
